#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
DIPLOMA IN SOCIAL WORK AND COMMUNITY DEVELOPMENT,,,,,,,,,
7,1650750,ZIWA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN INFORMATION SCIENCE,C-,,,,,
8,1655750,KOSHIN TECHNICAL TRAINING INSTITUTE,DIPLOMA IN INFORMATION SCIENCE,C-,,,,,
9,1675750,BURETI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN INFORMATION SCIENCE,C-,,,,,
10,3700750,ENDEBESS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN INFORMATION SCIENCE,C-,,,,,
11,3745750,EMSOS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION SCIENCE,C-,,,,,
12,3760750,KASARANI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION SCIENCE,C-,,,,,
13,3920750,KIMASIAN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION SCIENCE,C-,,,,,
14,3937750,CHEPSIREI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION SCIENCE,C-,,,,,
,,,,,,,,,
,,DIPLOMA IN CIVIL ENGINEERING TECHNOLOGY,,,,,,,
1,1067336,COAST INSTITUTE OF TECHNOLOGY,DIPLOMA IN CIVIL ENGINEERING TECHNOLOGY,C-,,,,,
2,1082336,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN CIVIL ENGINEERING TECHNOLOGY,C-,,,,,
3,1230336,NORTH EASTERN PROVINCE NATIONAL POLYTECHNIC,DIPLOMA IN CIVIL ENGINEERING,C-,,,,,
4,1240336,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,DIPLOMA IN CIVIL ENGINEERING,C-,,,,,
5,1277336,MUKIRIA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CIVIL ENGINEERING TECHNOLOGY,C-,,,,,
6,1380336,ST JOSEPH'S TECHNICAL INSTITUTE FOR THE DEAF ,DIPLOMA IN CIVIL ENGINEERING,C-,,,,,
,,NYANG'OMA,,,,,,,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,,SUBJECT REQUIREMENTS,,,
7,1925336,KONOIN TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CIVIL ENGINEERING,C-,,,,,
8,2045336,SIKRI TECHNICAL TRAINING INSTITUTE FOR THE BLIND AND ,DIPLOMA IN CIVIL ENGINEERING,C-,,,,,
,,DEAF,,,,,,,
9,2240336,KAPCHEROP TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN CIVIL ENGINEERING TECHNOLOGY,C-,,,,,
10,3700336,ENDEBESS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CIVIL ENGINEERING TECHNOLOGY,C-,,,,,
11,3770336,KIPKABUS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN CIVIL ENGINEERING,C-,,,,,
12,3938336,KIPSOEN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN CIVIL ENGINEERING TECHNOLOGY,C-,,,,,
13,3955336,SEME TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN CIVIL ENGINEERING,C-,,,,,
,,,,,,,,,
DIPLOMA IN COMPUTER STUDIES,,,,,,,,,
1,1067716,COAST INSTITUTE OF TECHNOLOGY,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
2,1074716,KISUMU POLYTECHNIC,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
3,1099716,KAIBOI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
4,1100716,RIFT VALLEY TECHNICAL TRAINING INSTITUTE,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
5,1101716,KITALE NATIONAL POLYTECHNIC,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
6,1104853,OL'LESSOS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
7,1216853,SANG'ALO INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
8,1237716,ELDORET POLYTECHNIC,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
9,1276716,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
10,1445716,KENYA INSTITUTE OF HIGHWAYS AND BUILDING ,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
,,TECHNOLOGY,,,,,,,
11,1575716,TSEIKURU TECHNICAL TRAINING INSTITUTE,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
12,1650853,ZIWA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
13,1760853,BAHATI INSTITUTE OF BUSINESS AND ADMINISTRATION ,DIPLOMA IN COMPUTER STUDIES,C-,,,,,
,,STUDIES,,,,,,,
,,,,,,,,,
DIPLOMA IN TOUR GUIDING,,,,,,,,,
1,1067736,COAST INSTITUTE OF TECHNOLOGY,DIPLOMA IN TOUR GUIDING,C-,,,,,
2,1237736,ELDORET POLYTECHNIC,DIPLOMA IN TOUR GUIDING,C-,,,,,
3,1780736,CENTRE FOR TOURISM TRAINING AND RESEARCH,DIPLOMA IN TOUR GUIDING AND TRAVELS,C-,,,,,
,,,,,,,,,
DIPLOMA IN MECHATRONIC ENGINEERING,,,,,,,,,
1,1067740,COAST INSTITUTE OF TECHNOLOGY,DIPLOMA IN MECHATRONIC ENGINEERING,C-,,,,,
2,1240740,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,DIPLOMA IN MECHATRONICS,C-,,,,,
3,1405740,MUSAKASA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHATRONICS,C-,,,,,
4,1615740,AHMED SHAHAME MWIDANI TECHNICAL TRAINING ,DIPLOMA IN MECHATRONIC ENGINEERING,C-,,,,,
,,INSTITUTE,,,,,,,
5,3770740,KIPKABUS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHATRONICS,C-,,,,,
6,3810740,OKAME TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHATRONICS,C-,,,,,
7,3835740,MUMIAS WEST TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN MECHATRONICS,C-,,,,,
,,,,,,,,,
DIPLOMA IN EARLY CHILDHOOD DEVELOPMENT,,,,,,,,,
1,1067980,COAST INSTITUTE OF TECHNOLOGY,DIPLOMA IN EARLY CHILDHOOD DEVELOPMENT,C,,,,,
2,1076980,PC KINYANJUI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CHILD CARE AND PROTECTION,C,,,,,
3,1276980,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN EARLY CHILDHOOD DEVELOPMENT,C,,,,,
4,1430980,SIAYA INSTITUTE OF TECHNOLOGY,DIPLOMA IN EARLY CHILDHOOD DEVELOPMENT,C,,,,,
5,2560980,MASINGA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN CHILD CARE AND PROTECTION,C,,,,,
6,3970980,KINANGO TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN EARLY CHILDHOOD DEVELOPMENT,C,,,,,
,,,,,,,,,
DIPLOMA IN WATER TECHNOLOGY (WATER SUPPLY OPTION),,,,,,,,,
1,1072960,MATHENGE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN WATER TECHNOLOGY (WATER SUPPLY OPTION),C-,MAT A: D+,PHY: D+,CHE/PSC: D+,BIO: D+,
2,1101960,KITALE NATIONAL POLYTECHNIC,DIPLOMA IN WATER TECHNOLOGY (WATER SUPPLY OPTION),C-,MAT A: D+,PHY: D+,CHE/PSC: D+,BIO: D+,
3,1276960,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN WATER TECHNOLOGY (WATER SUPPLY OPTION),C-,MAT A: D+,PHY: D+,CHE/PSC: D+,BIO: D+,
4,1490960,MUKURWEINI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN WATER TECHNOLOGY (WATER SUPPLY OPTION),C-,MAT A: D+,PHY: D+,CHE/PSC: D+,BIO: D+,
5,1645960,EKERUBO GIETAI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN WATER TECHNOLOGY (WATER SUPPLY OPTION),C-,MAT A: D+,PHY: D+,CHE/PSC: D+,BIO: D+,
6,1705960,SOT TECHNICAL TRAINING INSTITUTE,DIPLOMA IN WATER TECHNOLOGY,C-,MAT A: D+,PHY: D+,CHE/PSC: D+,BIO: D+,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,,SUBJECT REQUIREMENTS,,,
,,,,,,,,,
,,,DIPLOMA IN GUIDANCE AND COUNSELLING,,,,,,
1,1074726,KISUMU POLYTECHNIC,DIPLOMA IN GUIDANCE AND COUNSELLING,C-,,,,,
2,1075726,KIAMBU INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN GUIDANCE AND COUNSELLING,C-,,,,,
3,1110726,BUMBE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GUIDANCE AND COUNSELLING,C-,,,,,
4,1228726,NYANDARUA INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN GUIDANCE AND COUNSELLING,C-,,,,,
5,1237726,ELDORET POLYTECHNIC,DIPLOMA IN GUIDANCE AND COUNSELLING,C-,,,,,
,,,,,,,,,
,,,DIPLOMA IN TRANSPORT MANAGEMENT,,,,,,
1,1074734,KISUMU POLYTECHNIC,DIPLOMA IN TRANSPORT MANAGEMENT,C-,,,,,
2,1083734,MERU NATIONAL POLYTECHNIC,DIPLOMA IN ROAD TRANSPORT MANAGEMENT,C-,,,,,
3,1106734,RAILWAY TRAINING INSTITUTE,DIPLOMA IN ROAD TRANSPORT MANAGEMENT,C-,,,,,
4,1237734,ELDORET POLYTECHNIC,DIPLOMA IN TRANSPORT MANAGEMENT,C-,,,,,
5,1276734,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN ROAD TRANSPORT MANAGEMENT,C-,,,,,
,,,,,,,,,
,,,DIPLOMA IN HOUSEKEEPING AND LAUNDRY,,,,,,
1,1074735,KISUMU POLYTECHNIC,DIPLOMA IN HOUSEKEEPING AND LAUNDRY,C-,,,,,
2,1246735,MURANGA UNIVERSITY OF TECHNOLOGY,DIPLOMA IN HOUSEKEEPING MANAGEMENT,C-,,,,,
,,,,,,,,,
,,,DIPLOMA IN CONSTRUCTION PLANT,,,,,,
1,1074739,KISUMU POLYTECHNIC,DIPLOMA IN CONSTRUCTION PLANT,C-,,,,,
2,1237739,ELDORET POLYTECHNIC,DIPLOMA IN PLANT AND SERVICES ENGINEERING,C-,,,,,
3,1445739,KENYA INSTITUTE OF HIGHWAYS AND BUILDING ,DIPLOMA IN CONSTRUCTION PLANT ENGINEERING,C-,,,,,
,,TECHNOLOGY,,,,,,,
,,,,,,,,,
,,,DIPLOMA IN CREDIT MANAGEMENT,,,,,,
1,1074768,KISUMU POLYTECHNIC,DIPLOMA IN CREDIT MANAGEMENT,C-,,,,,
2,1080768,CO-OPERATIVE UNIVERSITY OF KENYA,DIPLOMA IN CREDIT MANAGEMENT,C-,,,,,
3,1490768,MUKURWEINI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CREDIT MANAGEMENT,C-,,,,,
,,,,,,,,,
,,,DIPLOMA IN SUSTAINABLE AGRICULTURE AND RURAL DEVELOPMENT,,,,,,
1,1074792,KISUMU POLYTECHNIC,DIPLOMA IN SUSTAINABLE AGRICULTURE AND RURAL DEVELOPMENT,C-,,,,,
2,1083792,MERU NATIONAL POLYTECHNIC,DIPLOMA IN AGRICULTURE ENGINEERING,C-,,,,,
3,1099792,KAIBOI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURAL ENGINEERING,C-,,,,,
4,1100792,RIFT VALLEY TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURAL ENGINEERING,C-,,,,,
5,1101792,KITALE NATIONAL POLYTECHNIC,DIPLOMA IN AGRICULTURE ENGINEERING,C-,,,,,
6,1216792,SANG'ALO INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN AGRICULTURAL ENGINEERING,C-,,,,,
7,1228792,NYANDARUA INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN AGRICULTURE ENGINEERING,C-,,,,,
8,1237792,ELDORET POLYTECHNIC,DIPLOMA IN AGRICULTURE ENGINEERING,C-,,,,,
9,1276792,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN AGRICULTURAL ENGINEERING,C-,,,,,
10,1625792,MAASAI MARA TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN AGRICULTURAL ENGINEERING,C-,,,,,
11,3700792,ENDEBESS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURE ENGINEERING,C-,,,,,
12,3705792,LAISAMIS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN AGRICULTURE ENGINEERING,C-,,,,,
13,3740792,BUNYALA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN AGRICULTURAL ENGINEERING,C-,,,,,
14,3745792,EMSOS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN AGRICULTURE ENGINEERING,C-,,,,,
15,3830792,UGENYA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN AGRICULTURAL ENGINEERING,C-,,,,,
16,3925792,ELDAMA RAVINE TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN AGRICULTURAL ENGINEERING,C-,,,,,
,,,,,,,,,
,,,DIPLOMA IN PHARMACY,,,,,,
1,1074829,KISUMU POLYTECHNIC,DIPLOMA IN PHARMACY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
,,,,,,,,,
,,,DIPLOMA IN LIBRARY AND INFORMATION STUDIES,,,,,,
1,1074833,KISUMU POLYTECHNIC,DIPLOMA IN LIBRARY AND INFORMATION STUDIES,C-,,,,,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,,SUBJECT REQUIREMENTS,,,
2,1083833,MERU NATIONAL POLYTECHNIC,DIPLOMAIN LIBRARY INFORMATION STUDIES,C-,,,,,
3,1085833,KISIWA TECHNICAL TRAINING INSTITUTE,DIPLOMAIN LIBRARY INFORMATION STUDIES,C-,,,,,
4,1099833,KAIBOI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN LIBRARY AND INFORMATION STUDIES,C-,,,,,
5,1104833,OL'LESSOS TECHNICAL TRAINING INSTITUTE,DIPLOMAIN LIBRARY INFORMATION STUDIES,C-,,,,,
6,1216833,SANG'ALO INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN LIBRARY & INFORMATION STUDIES,C-,,,,,
7,1228833,NYANDARUA INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMAIN LIBRARY INFORMATION STUDIES,C-,,,,,
8,1239833,NYERI NATIONAL POLYTECHNIC,DIPLOMA IN LIBRARY & INFORMATION STUDIES,C-,,,,,
9,1276833,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN LIBRARY & INFORMATION STUDIES,C-,,,,,
10,1405833,MUSAKASA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN LIBRARY AND INFORMATION STUDIES,C-,,,,,
11,1625833,MAASAI MARA TECHNICAL VOCATIONAL COLLEGE,DIPLOMAIN LIBRARY INFORMATION STUDIES,C-,,,,,
12,1705833,SOT TECHNICAL TRAINING INSTITUTE,DIPLOMA IN LIBRARY & INFORMATION STUDIES,C-,,,,,
13,1720833,SOTIK TECHNICAL TRAINING INSTITUTE,DIPLOMAIN LIBRARY INFORMATION STUDIES,C-,,,,,
14,2727833,TINDIRET TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMAIN LIBRARY INFORMATION STUDIES,C-,,,,,
15,3710833,BUTERE TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMAIN LIBRARY INFORMATION STUDIES,C-,,,,,
16,3775833,LAIKIPIA EAST TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN LIBRARY AND INFORMATION STUDIES,C-,,,,,
17,3930833,KIMININI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMAIN LIBRARY INFORMATION STUDIES,C-,,,,,
,,,,,,,,,
DIPLOMA IN APPLIED STATISTICS,,,,,,,,,
1,1075764,KIAMBU INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN APPLIED STATISTICS,C-,,,,,
2,1104764,OL'LESSOS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN APPLIED STATISTICS,C-,,,,,
3,1112764,TECHNICAL UNIVERSITY OF KENYA,DIPLOMA IN APPLIED STATISTICS,C-,,,,,
4,1237764,ELDORET POLYTECHNIC,DIPLOMA IN APPLIED STATISTICS,C-,,,,,
,,,,,,,,,
DIPLOMA IN ELECTRICAL AND ELECTRONICS TECHNOLOGY (TELECOMMUNICATION),,,,,,,,,
1,1075930,KIAMBU INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN ELECTRICAL AND ELECTRONICS TECHNOLOGY (TELECOMMUNICATION),C-,,,,,
2,2775930,NUU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL AND ELECTRONICS TECHNOLOGY (TELECOMMUNICATION),C-,,,,,
3,3735930,BORABU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL AND ELECTRONICS TECHNOLOGY (TELECOMMUNICATION),C-,,,,,
,,,,,,,,,
DIPLOMA IN JOURNALISM,,,,,,,,,
1,1077783,KENYA METHODIST UNIVERSITY,DIPLOMA IN JOURNALISM,C-,,,,,
2,1112783,TECHNICAL UNIVERSITY OF KENYA,DIPLOMA IN JOURNALISM & MEDIA,C-,,,,,
3,1113783,KENYA COAST POLYTECHNIC,DIPLOMA IN JOURNALISM & MEDIA,C-,,,,,
,,,,,,,,,
DIPLOMA IN BUSINESS INFORMATION TECHNOLOGY,,,,,,,,,
1,1079755,KIRINYAGA UNIVERSITY,DIPLOMA IN BUSINESS INFORMATION TECHNOLOGY,C-,,,,,
2,1080755,CO-OPERATIVE UNIVERSITY OF KENYA,DIPLOMA IN BUSINESS INFORMATION TECHNOLOGY,C-,,,,,
3,1082755,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN BUSINESS INFORMATION TECHNOLOGY,C-,,,,,
4,1112755,TECHNICAL UNIVERSITY OF KENYA,DIPLOMA IN BUSINESS INFORMATION TECHNOLOGY,C-,,,,,
5,1645755,EKERUBO GIETAI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
6,2775755,NUU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
7,3710755,BUTERE TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
8,3720755,DAVID N WAMBULI TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
9,3780755,LAIKIPIA NORTH TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
10,3915755,KIENI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
11,3970755,KINANGO TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT (EVENING CLASSES),C-,,,,,
,,,,,,,,,
DIPLOMA IN RISK MANAGEMENT AND INSURANCE,,,,,,,,,
1,1080710,CO-OPERATIVE UNIVERSITY OF KENYA,DIPLOMA IN RISK MANAGEMENT AND INSURANCE,C-,,,,,
,,,,,,,,,
DIPLOMA IN LEADERSHIP AND MANAGEMENT,,,,,,,,,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,,SUBJECT REQUIREMENTS,,,
1,1080754,CO-OPERATIVE UNIVERSITY OF KENYA,DIPLOMA IN LEADERSHIP AND MANAGEMENT,C-,,,,,
2,1104754,OL'LESSOS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MANAGEMENT,C-,,,,,
,,,,,,,,,
,,DIPLOMA IN MICRO-FINANCE,,,,,,,
1,1080841,CO-OPERATIVE UNIVERSITY OF KENYA,DIPLOMA IN MICRO-FINANCE,C-,,,,,
,,,,,,,,,
,,DIPLOMA IN AGRIBUSINESS MANAGEMENT,,,,,,,
1,1080988,CO-OPERATIVE UNIVERSITY OF KENYA,DIPLOMA IN AGRIBUSINESS MANAGEMENT,C-,,,,,
2,1090988,SCOTT CHRISTIAN UNIVERSITY,DIPLOMA IN AGRIBUSINESS MANAGEMENT,C-,,,,,
3,1192988,GREAT LAKES UNIVERSITY OF KISUMU,DIPLOMA IN AGRIBUSINESS MANAGEMENT,C-,,,,,
4,1405988,MUSAKASA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ENTERPRENEURAL AGRICULTURE,C-,,,,,
5,1430988,SIAYA INSTITUTE OF TECHNOLOGY,DIPLOMA IN ENTERPRENEURAL AGRICULTURE,C-,,,,,
6,1605988,BUKURA AGRICULTURAL COLLEGE,DIPLOMA IN AGRIBUSINESS MANAGEMENT,C-,,,,,
7,1610988,SIALA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN SUPPLY CHAIN  MANAGEMENT,C-,,,,,
8,1735988,MOIBEN TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN AGRIBUSINESS MANAGEMENT,C-,,,,,
9,1950988,MATHIOYA TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN SUPPLY CHAIN  MANAGEMENT,C-,,,,,
10,2775988,NUU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN SUPPLY CHAIN  MANAGEMENT,C-,,,,,
11,3710988,BUTERE TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN AGRIBUSINESS MANAGEMENT,C-,,,,,
12,3720988,DAVID N WAMBULI TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN SUPPLY CHAIN  MANAGEMENT,C-,,,,,
13,3755988,KAJIADO WEST TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ENTERPRENEURAL AGRICULTURE,C-,,,,,
14,3775988,LAIKIPIA EAST TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN SUPPLY CHAIN  MANAGEMENT,C-,,,,,
15,3785988,MANDERA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN SUPPLY CHAIN  MANAGEMENT,C-,,,,,
16,3820988,SABATIA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ENTERPRENEURAL AGRICULTURE,C-,,,,,
17,3830988,UGENYA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN AGRIBUSINESS MANAGEMENT,C-,,,,,
18,3925988,ELDAMA RAVINE TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN SUPPLY CHAIN  MANAGEMENT,C-,,,,,
19,3930988,KIMININI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN SUPPLY CHAIN  MANAGEMENT,C-,,,,,
20,3938988,KIPSOEN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN SUPPLY CHAIN  MANAGEMENT,C-,,,,,
,,,,,,,,,
,,DIPLOMA IN MUSIC AND DANCE,,,,,,,
1,1082640,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN MUSIC AND DANCE,C-,MUC: D+,,,,
2,1112640,TECHNICAL UNIVERSITY OF KENYA,DIPLOMA IN MUSIC AND DANCE,C-,MUC: D+,,,,
,,,,,,,,,
,,DIPLOMA IN CRIMINOLOGY AND CRIMINAL JUSTICE,,,,,,,
1,1082641,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN CRIMINOLOGY AND CRIMINAL JUSTICE,C-,,,,,
2,1244641,KARATINA UNIVERSITY,DIPLOMA IN CRIMINOLOGY AND CRIMINAL JUSTICE,C-,,,,,
,,,,,,,,,
,,DIPLOMA IN SECURITY AND INTELLIGENCE STUDIES,,,,,,,
1,1082645,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN SECURITY AND INTELLIGENCE STUDIES,C-,,,,,
,,,,,,,,,
,,DIPLOMA IN DISASTER MANAGEMENT,,,,,,,
1,1082660,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN DISASTER MANAGEMENT,C-,,,,,
,,,,,,,,,
,,DIPLOMA IN EARLY CHILDHOOD EDUCATION,,,,,,,
1,1082695,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN EARLY CHILDHOOD EDUCATION,C,,,,,
2,1166695,SOUTH EASTERN KENYA UNIVERSITY,DIPLOMA IN EARLY CHILDHOOD EDUCATION,C,,,,,
3,1192695,GREAT LAKES UNIVERSITY OF KISUMU,DIPLOMA IN EARLY CHILDHOOD EDUCATION,C,,,,,
4,3970695,KINANGO TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN EARLY CHILDHOOD EDUCATION,C,,,,,
,,,,,,,,,
,,DIPLOMA IN COMPUTER SCIENCE,,,,,,,
,,,,,,,,,
#,,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,,SUBJECT REQUIREMENTS,,
,1,1082715,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN COMPUTER SCIENCE,C-,,,,
,2,1112715,TECHNICAL UNIVERSITY OF KENYA,DIPLOMA IN COMPUTER SCIENCE,C-,,,,
,3,1166715,SOUTH EASTERN KENYA UNIVERSITY,DIPLOMA IN COMPUTER SCIENCE,C-,,,,
,4,1307715,MATILI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN COMPUTER SCIENCE,C-,,,,
,5,1405715,MUSAKASA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN COMPUTER SCIENCE,C-,,,,
,,,,,,,,,
,,,DIPLOMA IN HORTICULTURE,,,,,,
,1,1082812,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN HORTICULTURE,C-,,,,
,2,1244812,KARATINA UNIVERSITY,DIPLOMA IN HORTICULTURE,C-,,,,
,3,1605812,BUKURA AGRICULTURAL COLLEGE,DIPLOMA IN HORTICULTURE,C-,,,,
,4,3936812,KIPTARAGON TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HORTICULTURE,C-,,,,
,,,,,,,,,
,,,DIPLOMA IN MEDICAL BIO-TECHNOLOGY,,,,,,
,1,1082813,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN MEDICAL BIO-TECHNOLOGY,C-,,,,
,,,,,,,,,
,,,DIPLOMA IN HEALTH PROMOTION AND EDUCATION,,,,,,
,1,1082814,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN HEALTH PROMOTION AND EDUCATION,C-,,,,
,,,,,,,,,
,,,DIPLOMA IN SPORTS ADMINISTRATION AND MANAGEMENT,,,,,,
